"film_id","title","name","revenue","mode_year","mode_language_id","mode_rating"
170,"Command Darling","Foreign",29.94,2006,1,"PG-13"
327,"Fool Mockingbird","Action",29.94,2006,1,"PG"
435,"Hotel Happiness","Foreign",29.94,2006,1,"PG-13"
93,"Brannigan Sunrise","New",29.94,2006,1,"PG"
246,"Doubtfire Labyrinth","Foreign",29.94,2006,1,"R"
568,"Memento Zoolander","Comedy",29.94,2006,1,"NC-17"
323,"Flight Lies","Sports",29.94,2006,1,"R"
532,"Loser Hustler","Sports",29.94,2006,1,"PG"
749,"Rules Human","Horror",29.94,2006,1,"R"
227,"Details Packer","Games",29.94,2006,1,"R"
575,"Midsummer Groundhog","Documentary",29.94,2006,1,"G"
256,"Drop Waterfront","Sports",29.94,2006,1,"R"
75,"Bird Independence","Travel",29.94,2006,1,"G"
113,"California Birds","Sports",29.94,2006,1,"NC-17"
857,"Strictly Scarface","Comedy",29.94,2006,1,"PG-13"
276,"Element Freddy","Comedy",29.94,2006,1,"NC-17"
817,"Soldiers Evolution","Sci-Fi",29.94,2006,1,"R"
888,"Thin Sagebrush","Documentary",29.94,2006,1,"PG-13"
579,"Minds Truman","Action",29.94,2006,1,"PG-13"
587,"Mod Secretary","Documentary",29.94,2006,1,"NC-17"
508,"Lambs Cincinatti","Games",29.94,2006,1,"PG-13"
561,"Mask Peach","New",29.90,2006,1,"NC-17"
626,"Noon Papi","Children",29.90,2006,1,"G"
988,"Worker Tarzan","Travel",29.90,2006,1,"R"
373,"Graduate Lord","Children",29.90,2006,1,"G"
397,"Hanky October","Sci-Fi",29.90,2006,1,"NC-17"
432,"Hope Tootsie","Classics",29.90,2006,1,"NC-17"
442,"Hunting Musketeers","Family",29.90,2006,1,"NC-17"
716,"Reap Unfaithful","Horror",29.90,2006,1,"PG-13"
761,"Santa Paris","Children",29.90,2006,1,"PG"
16,"Alley Evolution","Foreign",29.90,2006,1,"NC-17"
592,"Monster Spartacus","Music",29.90,2006,1,"PG"
616,"National Story","Documentary",29.90,2006,1,"NC-17"
759,"Salute Apollo","New",29.90,2006,1,"R"
296,"Express Lonely","Sci-Fi",29.90,2006,1,"R"
828,"Spiking Element","Classics",29.90,2006,1,"G"
664,"Patriot Roman","Action",29.90,2006,1,"PG"
73,"Bingo Talented","Sci-Fi",29.90,2006,1,"PG-13"
319,"Fish Opus","Sci-Fi",29.90,2006,1,"R"
869,"Suspects Quills","Action",29.90,2006,1,"PG"
914,"Trouble Date","Travel",29.90,2006,1,"PG"
689,"Pollock Deliverance","Foreign",29.90,2006,1,"PG"
328,"Forever Candidate","Children",29.90,2006,1,"NC-17"
57,"Basic Easy","Travel",29.90,2006,1,"PG-13"
921,"Uncut Suicides","Music",29.90,2006,1,"PG-13"
928,"Uptown Young","Children",29.90,2006,1,"PG"
793,"Shrunk Divine","Action",29.90,2006,1,"R"
201,"Cyclone Family","Foreign",29.90,2006,1,"PG"
3,"Adaptation Holes","Documentary",29.90,2006,1,"NC-17"
654,"Panky Submarine","Games",27.96,2006,1,"G"
115,"Campus Remember","Action",27.96,2006,1,"R"
590,"Money Harold","New",27.96,2006,1,"PG"
189,"Creatures Shakespeare","Games",27.96,2006,1,"NC-17"
101,"Brotherhood Blanket","Documentary",27.96,2006,1,"R"
897,"Torque Bound","Drama",27.96,2006,1,"G"
500,"Kiss Glory","Foreign",27.96,2006,1,"PG-13"
285,"English Bulworth","Sci-Fi",27.96,2006,1,"PG-13"
433,"Horn Working","Animation",27.96,2006,1,"PG"
804,"Sleeping Suspects","Horror",27.96,2006,1,"PG-13"
938,"Velvet Terminator","Comedy",27.96,2006,1,"R"
409,"Heartbreakers Bright","Children",27.96,2006,1,"G"
775,"Seattle Expecations","Drama",27.96,2006,1,"PG-13"
953,"Wait Cider","Animation",27.96,2006,1,"PG-13"
892,"Titanic Boondock","Animation",27.96,2006,1,"R"
738,"Rocketeer Mother","Foreign",27.96,2006,1,"PG-13"
871,"Sweden Shining","Comedy",27.96,2006,1,"PG"
764,"Saturday Lambs","Sports",27.96,2006,1,"G"
50,"Baked Cleopatra","Family",27.96,2006,1,"G"
730,"Ridgemont Submarine","New",27.96,2006,1,"PG-13"
750,"Run Pacific","New",27.96,2006,1,"R"
1000,"Zorro Ark","Comedy",27.96,2006,1,"NC-17"
588,"Model Fish","Children",27.96,2006,1,"NC-17"
481,"Jekyll Frogmen","New",27.96,2006,1,"PG"
103,"Bucket Brotherhood","Travel",27.96,2006,1,"PG"
768,"Scarface Bang","Children",27.96,2006,1,"PG-13"
382,"Grit Clockwork","Games",27.96,2006,1,"PG"
460,"Innocent Usual","Foreign",27.96,2006,1,"PG-13"
51,"Balloon Homeward","Music",27.96,2006,1,"NC-17"
843,"Steel Santa","Classics",27.96,2006,1,"NC-17"
253,"Drifter Commandments","Action",27.96,2006,1,"PG-13"
823,"South Wait","Action",27.96,2006,1,"R"
599,"Mother Oleander","Sports",27.96,2006,1,"R"
226,"Destiny Saturday","New",27.96,2006,1,"G"
683,"Pity Bound","Drama",27.96,2006,1,"NC-17"
556,"Maltese Hope","Games",27.96,2006,1,"PG-13"
70,"Bikini Borrowers","Animation",27.96,2006,1,"NC-17"
284,"Enemy Odds","Music",27.96,2006,1,"NC-17"
678,"Pickup Driving","Sports",27.96,2006,1,"G"
491,"Jumping Wrath","Children",27.93,2006,1,"NC-17"
415,"High Encino","Horror",26.97,2006,1,"R"
763,"Satisfaction Confidential","Sports",26.97,2006,1,"G"
898,"Tourist Pelican","Sports",26.97,2006,1,"PG-13"
590,"Money Harold","New",26.97,2006,1,"PG"
244,"Dorado Notting","Music",26.97,2006,1,"NC-17"
184,"Core Suit","Classics",26.97,2006,1,"PG-13"
312,"Fiddler Lost","Sci-Fi",26.97,2006,1,"R"
548,"Magnificent Chitty","Classics",26.97,2006,1,"R"
112,"Calendar Gunfight","Foreign",26.97,2006,1,"NC-17"
680,"Pinocchio Simon","Comedy",26.97,2006,1,"PG"
597,"Moonwalker Fool","Games",26.97,2006,1,"G"
45,"Attraction Newton","New",26.97,2006,1,"PG-13"
183,"Conversation Downhill","Family",26.97,2006,1,"R"
414,"Hellfighters Sierra","Foreign",26.97,2006,1,"PG"
745,"Roses Treasure","Sports",26.97,2006,1,"PG-13"
135,"Chance Resurrection","Sports",26.97,2006,1,"R"
350,"Garden Island","Sci-Fi",26.97,2006,1,"G"
95,"Breakfast Goldfinger","New",26.97,2006,1,"G"
239,"Dogma Family","Animation",26.97,2006,1,"G"
723,"Reign Gentlemen","Sci-Fi",26.97,2006,1,"PG-13"
61,"Beauty Grease","Drama",26.97,2006,1,"G"
439,"Hunchback Impossible","Drama",26.97,2006,1,"PG-13"
805,"Sleepless Monsoon","Animation",26.97,2006,1,"G"
327,"Fool Mockingbird","Action",26.97,2006,1,"PG"
9,"Alabama Devil","Horror",26.97,2006,1,"PG-13"
389,"Gunfighter Mussolini","Sports",26.97,2006,1,"PG-13"
44,"Attacks Hate","Sci-Fi",26.97,2006,1,"PG-13"
284,"Enemy Odds","Music",26.97,2006,1,"NC-17"
854,"Strangers Graffiti","Horror",26.97,2006,1,"R"
512,"League Hellfighters","Classics",26.97,2006,1,"PG-13"
214,"Daughter Madigan","Children",26.97,2006,1,"PG-13"
227,"Details Packer","Games",26.97,2006,1,"R"
710,"Rage Games","Family",26.97,2006,1,"R"
768,"Scarface Bang","Children",26.97,2006,1,"PG-13"
253,"Drifter Commandments","Action",26.97,2006,1,"PG-13"
938,"Velvet Terminator","Comedy",26.97,2006,1,"R"
614,"Name Detective","Games",26.97,2006,1,"PG-13"
655,"Panther Reds","Sci-Fi",26.97,2006,1,"NC-17"
127,"Cat Coneheads","Comedy",26.97,2006,1,"G"
770,"Scissorhands Slums","Foreign",26.91,2006,1,"G"
188,"Crazy Home","Comedy",26.91,2006,1,"PG"
557,"Manchurian Curtain","Family",26.91,2006,1,"PG"
900,"Town Ark","Foreign",26.91,2006,1,"R"
657,"Paradise Sabrina","Comedy",26.91,2006,1,"PG-13"
665,"Patton Interview","Horror",26.91,2006,1,"PG"
571,"Metal Armageddon","Documentary",26.91,2006,1,"PG-13"
361,"Gleaming Jawbreaker","Sports",26.91,2006,1,"NC-17"
930,"Vacation Boondock","Sci-Fi",26.91,2006,1,"R"
83,"Blues Instinct","Family",26.91,2006,1,"G"
236,"Divine Resurrection","Games",26.91,2006,1,"R"
576,"Mighty Luck","Documentary",26.91,2006,1,"PG"
413,"Hedwig Alter","Comedy",26.91,2006,1,"NC-17"
464,"Intentions Empire","Animation",26.91,2006,1,"PG-13"
991,"Worst Banger","Action",26.91,2006,1,"PG"
152,"Circus Youth","Children",26.91,2006,1,"PG-13"
660,"Party Knock","Comedy",26.91,2006,1,"PG"
658,"Paris Weekend","Horror",26.91,2006,1,"PG-13"
151,"Cincinatti Whisperer","Sci-Fi",24.95,2006,1,"NC-17"
277,"Elephant Trojan","Horror",24.95,2006,1,"PG-13"
628,"Northwest Polish","Sports",24.95,2006,1,"PG"
632,"Nuts Ties","New",24.95,2006,1,"NC-17"
763,"Satisfaction Confidential","Sports",24.95,2006,1,"G"
854,"Strangers Graffiti","Horror",24.95,2006,1,"R"
853,"Stranger Strangers","Children",24.95,2006,1,"G"
867,"Super Wyoming","Family",24.95,2006,1,"PG"
99,"Bringing Hysterical","Comedy",24.95,2006,1,"PG"
405,"Haunted Antitrust","Travel",24.95,2006,1,"NC-17"
640,"Opus Ice","Foreign",24.95,2006,1,"R"
98,"Bright Encounters","Drama",24.95,2006,1,"PG-13"
260,"Dude Blindness","Sports",24.95,2006,1,"G"
580,"Mine Titans","New",24.95,2006,1,"PG-13"
295,"Expendable Stallion","Documentary",24.95,2006,1,"PG"
826,"Speed Suit","Travel",24.95,2006,1,"PG-13"
903,"Traffic Hobbit","Travel",24.95,2006,1,"G"
134,"Champion Flatliners","Animation",24.95,2006,1,"PG"
908,"Trap Guys","Foreign",24.95,2006,1,"G"
543,"Madigan Dorado","Travel",24.95,2006,1,"R"
6,"Agent Truman","Foreign",24.95,2006,1,"PG"
912,"Trojan Tomorrow","Sci-Fi",24.95,2006,1,"PG"
324,"Flintstones Happiness","Comedy",24.95,2006,1,"PG-13"
60,"Beast Hunchback","Classics",24.95,2006,1,"R"
918,"Twisted Pirates","Children",24.95,2006,1,"PG"
331,"Forward Temple","Games",24.95,2006,1,"NC-17"
698,"Princess Giant","Documentary",24.95,2006,1,"NC-17"
341,"Frost Head","Classics",24.95,2006,1,"PG"
933,"Vampire Whale","New",24.95,2006,1,"NC-17"
934,"Vanilla Day","Games",24.95,2006,1,"NC-17"
224,"Desperate Trainspotting","Travel",24.95,2006,1,"G"
32,"Apocalypse Flamingos","New",24.95,2006,1,"R"
371,"Gosford Donnie","Action",24.95,2006,1,"G"
778,"Secrets Paradise","Family",24.95,2006,1,"G"
384,"Grosse Wonderful","Music",24.95,2006,1,"R"
447,"Ice Crossing","Games",24.95,2006,1,"R"
211,"Darling Breaking","Games",24.95,2006,1,"PG-13"
719,"Records Zorro","Sports",24.95,2006,1,"PG"
772,"Sea Virgin","Drama",24.95,2006,1,"PG"
13,"Ali Forever","Horror",24.95,2006,1,"PG"
417,"Hills Neighbors","Action",24.95,2006,1,"G"
199,"Cupboard Sinners","Documentary",24.95,2006,1,"R"
183,"Conversation Downhill","Family",24.95,2006,1,"R"
182,"Control Anthem","Comedy",24.95,2006,1,"G"
748,"Rugrats Shakespeare","Action",24.95,2006,1,"PG-13"
5,"African Egg","Thriller",24.95,2006,1,"G"
624,"Nightmare Chill","Games",24.95,2006,1,"PG"
771,"Scorpion Apollo","Drama",23.98,2006,1,"NC-17"
715,"Range Moonwalker","Family",23.97,2006,1,"PG"
371,"Gosford Donnie","Action",23.97,2006,1,"G"
725,"Requiem Tycoon","Classics",23.97,2006,1,"R"
263,"Durham Panky","Sports",23.97,2006,1,"R"
409,"Heartbreakers Bright","Children",23.97,2006,1,"G"
865,"Sunrise League","Animation",23.97,2006,1,"PG-13"
989,"Working Microcosmos","Travel",23.97,2006,1,"R"
350,"Garden Island","Sci-Fi",23.97,2006,1,"G"
500,"Kiss Glory","Foreign",23.97,2006,1,"PG-13"
1000,"Zorro Ark","Comedy",23.97,2006,1,"NC-17"
791,"Show Lord","Documentary",23.97,2006,1,"PG-13"
698,"Princess Giant","Documentary",23.97,2006,1,"NC-17"
694,"Prejudice Oleander","Classics",23.97,2006,1,"PG-13"
518,"Liaisons Sweet","Travel",23.97,2006,1,"PG"
918,"Twisted Pirates","Children",23.97,2006,1,"PG"
59,"Bear Graceland","Children",23.97,2006,1,"R"
917,"Tuxedo Mile","Sports",23.97,2006,1,"R"
175,"Confused Candles","Family",23.97,2006,1,"PG-13"
239,"Dogma Family","Animation",23.97,2006,1,"G"
320,"Flamingos Connecticut","New",23.97,2006,1,"PG-13"
551,"Maiden Home","New",23.97,2006,1,"PG"
75,"Bird Independence","Travel",23.97,2006,1,"G"
995,"Yentl Idaho","Horror",23.97,2006,1,"R"
755,"Sabrina Midnight","Children",23.97,2006,1,"PG"
858,"Submarine Bed","Comedy",23.97,2006,1,"R"
570,"Mermaid Insects","Sports",23.97,2006,1,"NC-17"
251,"Dragonfly Strangers","New",23.97,2006,1,"NC-17"
856,"Streetcar Intentions","Horror",23.97,2006,1,"R"
838,"Stagecoach Armageddon","Action",23.97,2006,1,"R"
763,"Satisfaction Confidential","Sports",23.97,2006,1,"G"
643,"Orient Closer","Drama",23.97,2006,1,"R"
723,"Reign Gentlemen","Sci-Fi",23.97,2006,1,"PG-13"
603,"Movie Shakespeare","Family",23.97,2006,1,"PG"
433,"Horn Working","Animation",23.97,2006,1,"PG"
162,"Clueless Bucket","Action",23.97,2006,1,"R"
392,"Hall Cassidy","Children",23.97,2006,1,"NC-17"
771,"Scorpion Apollo","Drama",23.97,2006,1,"NC-17"
972,"Whisperer Giant","Sci-Fi",23.97,2006,1,"PG-13"
846,"Sting Personal","New",23.97,2006,1,"NC-17"
6,"Agent Truman","Foreign",23.97,2006,1,"PG"
486,"Jet Neighbors","Foreign",23.96,2006,1,"R"
999,"Zoolander Fiction","Children",23.96,2006,1,"R"
989,"Working Microcosmos","Travel",23.96,2006,1,"R"
979,"Witches Panic","Drama",23.96,2006,1,"NC-17"
968,"Werewolf Lola","Action",23.96,2006,1,"G"
967,"Weekend Personal","Sci-Fi",23.96,2006,1,"R"
944,"Virgin Daisy","Drama",23.96,2006,1,"PG-13"
44,"Attacks Hate","Sci-Fi",23.96,2006,1,"PG-13"
941,"Videotape Arsenic","Games",23.96,2006,1,"NC-17"
920,"Unbreakable Karate","New",23.96,2006,1,"G"
911,"Trip Newton","Action",23.96,2006,1,"PG-13"
887,"Thief Pelican","Animation",23.96,2006,1,"PG-13"
879,"Telegraph Voyage","Music",23.96,2006,1,"PG"
870,"Swarm Gold","Horror",23.96,2006,1,"PG-13"
869,"Suspects Quills","Action",23.96,2006,1,"PG"
859,"Sugar Wonka","Animation",23.96,2006,1,"PG"
114,"Camelot Vacation","Sci-Fi",23.96,2006,1,"NC-17"
115,"Campus Remember","Action",23.96,2006,1,"R"
814,"Snatch Slipper","Comedy",23.96,2006,1,"PG"
135,"Chance Resurrection","Sports",23.96,2006,1,"R"
774,"Searchers Wait","Comedy",23.96,2006,1,"NC-17"
772,"Sea Virgin","Drama",23.96,2006,1,"PG"
165,"Coldblooded Darling","Sci-Fi",23.96,2006,1,"G"
166,"Color Philadelphia","Classics",23.96,2006,1,"G"
767,"Scalawag Duck","Music",23.96,2006,1,"NC-17"
174,"Confidential Interview","Music",23.96,2006,1,"NC-17"
764,"Saturday Lambs","Sports",23.96,2006,1,"G"
733,"River Outlaw","Sports",23.96,2006,1,"PG-13"
716,"Reap Unfaithful","Horror",23.96,2006,1,"PG-13"
213,"Date Speed","Family",23.96,2006,1,"R"
706,"Queen Luke","Drama",23.96,2006,1,"PG"
242,"Doom Dancing","Comedy",23.96,2006,1,"R"
676,"Philadelphia Wife","Sports",23.96,2006,1,"PG-13"
247,"Downhill Enough","Comedy",23.96,2006,1,"G"
666,"Paycheck Wait","Drama",23.96,2006,1,"PG-13"
641,"Orange Grapes","Foreign",23.96,2006,1,"PG-13"
274,"Egg Igby","Documentary",23.96,2006,1,"PG"
621,"Network Peak","Family",23.96,2006,1,"PG-13"
615,"Nash Chocolat","Animation",23.96,2006,1,"PG-13"
606,"Mummy Creatures","Sports",23.96,2006,1,"NC-17"
285,"English Bulworth","Sci-Fi",23.96,2006,1,"PG-13"
601,"Moulin Wake","Travel",23.96,2006,1,"PG-13"
555,"Mallrats United","Comedy",23.96,2006,1,"PG"
544,"Madison Trap","Documentary",23.96,2006,1,"R"
537,"Lover Truman","Classics",23.96,2006,1,"G"
319,"Fish Opus","Sci-Fi",23.96,2006,1,"R"
532,"Loser Hustler","Sports",23.96,2006,1,"PG"
331,"Forward Temple","Games",23.96,2006,1,"NC-17"
338,"Frisco Forrest","Sci-Fi",23.96,2006,1,"PG"
350,"Garden Island","Sci-Fi",23.96,2006,1,"G"
356,"Giant Troopers","Children",23.96,2006,1,"R"
468,"Invasion Cyclone","Children",23.96,2006,1,"PG"
465,"Interview Liaisons","New",23.96,2006,1,"R"
458,"Indian Love","Family",23.96,2006,1,"NC-17"
445,"Hyde Doctor","Classics",23.96,2006,1,"G"
402,"Harper Dying","Animation",23.96,2006,1,"G"
55,"Barbarella Streetcar","Sci-Fi",23.94,2006,1,"G"
35,"Arachnophobia Rollercoaster","Horror",23.94,2006,1,"PG-13"
147,"Chocolat Harry","Family",23.94,2006,1,"NC-17"
358,"Gilmore Boiled","Classics",23.94,2006,1,"R"
665,"Patton Interview","Horror",23.94,2006,1,"PG"
394,"Hamlet Wisdom","Sci-Fi",23.92,2006,1,"R"
540,"Lucky Flying","Music",23.92,2006,1,"PG-13"
502,"Knock Warlock","Comedy",23.92,2006,1,"PG-13"
136,"Chaplin License","New",23.92,2006,1,"NC-17"
806,"Sleepy Japanese","New",23.92,2006,1,"PG"
448,"Idaho Love","New",23.92,2006,1,"PG-13"
700,"Prix Undefeated","Family",23.92,2006,1,"R"
199,"Cupboard Sinners","Documentary",23.92,2006,1,"R"
326,"Flying Hook","Animation",23.92,2006,1,"NC-17"
37,"Arizona Bang","Classics",23.92,2006,1,"PG"
724,"Remember Diary","Family",23.92,2006,1,"R"
121,"Carol Texas","Animation",23.92,2006,1,"PG"
58,"Beach Heartbreakers","Documentary",23.92,2006,1,"G"
962,"Wasteland Divine","Classics",23.92,2006,1,"PG"
927,"Uprising Uptown","Action",23.92,2006,1,"NC-17"
169,"Comforts Rush","Travel",23.92,2006,1,"NC-17"
823,"South Wait","Action",23.92,2006,1,"R"
679,"Pilot Hoosiers","Family",23.92,2006,1,"PG"
936,"Vanishing Rocky","Music",23.92,2006,1,"NC-17"
967,"Weekend Personal","Sci-Fi",23.92,2006,1,"R"
999,"Zoolander Fiction","Children",23.92,2006,1,"R"
620,"Nemo Campus","Sci-Fi",23.92,2006,1,"NC-17"
414,"Hellfighters Sierra","Foreign",23.92,2006,1,"PG"
857,"Strictly Scarface","Comedy",23.92,2006,1,"PG-13"
772,"Sea Virgin","Drama",23.92,2006,1,"PG"
501,"Kissing Dolls","Action",21.98,2006,1,"R"
865,"Sunrise League","Animation",21.98,2006,1,"PG-13"
460,"Innocent Usual","Foreign",21.98,2006,1,"PG-13"
715,"Range Moonwalker","Family",21.98,2006,1,"PG"
65,"Behavior Runaway","Horror",21.98,2006,1,"PG"
499,"King Evolution","Family",21.98,2006,1,"NC-17"
861,"Suit Walls","Games",21.98,2006,1,"R"
892,"Titanic Boondock","Animation",21.98,2006,1,"R"
908,"Trap Guys","Foreign",21.98,2006,1,"G"
60,"Beast Hunchback","Classics",21.98,2006,1,"R"
551,"Maiden Home","New",21.98,2006,1,"PG"
846,"Sting Personal","New",21.98,2006,1,"NC-17"
137,"Charade Duffel","Sci-Fi",20.97,2006,1,"PG"
207,"Dangerous Uptown","Foreign",20.97,2006,1,"PG"
528,"Lolita World","Family",20.97,2006,1,"NC-17"
529,"Lonely Elephant","Comedy",20.97,2006,1,"G"
77,"Birds Perdition","New",20.97,2006,1,"G"
74,"Birch Antitrust","Music",20.97,2006,1,"PG"
557,"Manchurian Curtain","Family",20.97,2006,1,"PG"
323,"Flight Lies","Sports",20.97,2006,1,"R"
720,"Redemption Comforts","New",20.97,2006,1,"NC-17"
432,"Hope Tootsie","Classics",20.97,2006,1,"NC-17"
532,"Loser Hustler","Sports",20.97,2006,1,"PG"
15,"Alien Center","Foreign",20.97,2006,1,"NC-17"
161,"Clue Grail","Music",20.97,2006,1,"NC-17"
774,"Searchers Wait","Comedy",20.97,2006,1,"NC-17"
434,"Horror Reign","Travel",20.97,2006,1,"R"
777,"Secretary Rouge","Sports",20.97,2006,1,"PG"
173,"Confessions Maguire","Drama",20.97,2006,1,"PG-13"
172,"Coneheads Smoochy","Drama",20.97,2006,1,"NC-17"
17,"Alone Trip","Music",20.97,2006,1,"R"
979,"Witches Panic","Drama",20.97,2006,1,"NC-17"
151,"Cincinatti Whisperer","Sci-Fi",20.97,2006,1,"NC-17"
785,"Shawshank Bubble","Travel",20.97,2006,1,"PG"
760,"Samurai Lion","New",20.97,2006,1,"G"
702,"Pulp Beverly","Horror",20.97,2006,1,"G"
412,"Heavyweights Beast","Documentary",20.97,2006,1,"G"
971,"Whale Bikini","Foreign",20.97,2006,1,"PG-13"
796,"Sierra Divide","Sports",20.97,2006,1,"NC-17"
798,"Silverado Goldfinger","Sci-Fi",20.97,2006,1,"PG"
141,"Chicago North","Games",20.97,2006,1,"PG-13"
745,"Roses Treasure","Sports",20.97,2006,1,"PG-13"
25,"Angels Life","New",20.97,2006,1,"G"
805,"Sleepless Monsoon","Animation",20.97,2006,1,"G"
449,"Identity Lover","Sci-Fi",20.97,2006,1,"PG-13"
239,"Dogma Family","Animation",20.97,2006,1,"G"
767,"Scalawag Duck","Music",20.97,2006,1,"NC-17"
134,"Champion Flatliners","Animation",20.97,2006,1,"PG"
816,"Snowman Rollercoaster","Animation",20.97,2006,1,"G"
378,"Greatest North","Music",20.97,2006,1,"NC-17"
199,"Cupboard Sinners","Documentary",20.97,2006,1,"R"
244,"Dorado Notting","Music",20.97,2006,1,"NC-17"
964,"Waterfront Deliverance","Action",20.97,2006,1,"G"
667,"Peach Innocent","Sports",20.97,2006,1,"PG-13"
6,"Agent Truman","Foreign",20.97,2006,1,"PG"
127,"Cat Coneheads","Comedy",20.97,2006,1,"G"
31,"Apache Divine","Family",20.97,2006,1,"NC-17"
465,"Interview Liaisons","New",20.97,2006,1,"R"
121,"Carol Texas","Animation",20.97,2006,1,"PG"
657,"Paradise Sabrina","Comedy",20.97,2006,1,"PG-13"
838,"Stagecoach Armageddon","Action",20.97,2006,1,"R"
841,"Star Operation","Sports",20.97,2006,1,"PG"
651,"Packer Madigan","Animation",20.97,2006,1,"PG-13"
408,"Head Stranger","Games",20.97,2006,1,"R"
35,"Arachnophobia Rollercoaster","Horror",20.97,2006,1,"PG-13"
749,"Rules Human","Horror",20.97,2006,1,"R"
117,"Candles Grapes","Games",20.97,2006,1,"NC-17"
476,"Jason Trap","Family",20.97,2006,1,"NC-17"
851,"Straight Hours","Sports",20.97,2006,1,"R"
637,"Open African","Sci-Fi",20.97,2006,1,"PG"
755,"Sabrina Midnight","Children",20.97,2006,1,"PG"
856,"Streetcar Intentions","Horror",20.97,2006,1,"R"
269,"Earring Instinct","Family",20.97,2006,1,"R"
857,"Strictly Scarface","Comedy",20.97,2006,1,"PG-13"
354,"Ghost Groundhog","Children",20.97,2006,1,"G"
861,"Suit Walls","Games",20.97,2006,1,"R"
184,"Core Suit","Classics",20.97,2006,1,"PG-13"
621,"Network Peak","Family",20.97,2006,1,"PG-13"
203,"Daisy Menagerie","Sci-Fi",20.97,2006,1,"G"
620,"Nemo Campus","Sci-Fi",20.97,2006,1,"NC-17"
619,"Neighbors Charade","Sports",20.97,2006,1,"R"
941,"Videotape Arsenic","Games",20.97,2006,1,"NC-17"
165,"Coldblooded Darling","Sci-Fi",20.97,2006,1,"G"
346,"Galaxy Sweethearts","Classics",20.97,2006,1,"R"
510,"Lawless Vision","Animation",20.97,2006,1,"G"
932,"Valley Packer","Comedy",20.97,2006,1,"G"
930,"Vacation Boondock","Sci-Fi",20.97,2006,1,"R"
596,"Moonshine Cabin","Games",20.97,2006,1,"PG-13"
421,"Holiday Games","Foreign",20.97,2006,1,"PG-13"
518,"Liaisons Sweet","Travel",20.97,2006,1,"PG"
922,"Undefeated Dalmations","Horror",20.97,2006,1,"PG-13"
920,"Unbreakable Karate","New",20.97,2006,1,"G"
580,"Mine Titans","New",20.97,2006,1,"PG-13"
721,"Reds Pocus","Music",20.97,2006,1,"PG-13"
426,"Home Pity","Music",20.97,2006,1,"R"
334,"Freddy Storm","Horror",20.97,2006,1,"NC-17"
527,"Lola Agent","Horror",20.97,2006,1,"PG"
82,"Blood Argonauts","Family",20.97,2006,1,"G"
575,"Midsummer Groundhog","Documentary",20.97,2006,1,"G"
330,"Forrester Comancheros","Animation",20.97,2006,1,"NC-17"
572,"Metropolis Coma","Sci-Fi",20.97,2006,1,"PG-13"
329,"Forrest Sons","Action",20.97,2006,1,"R"
748,"Rugrats Shakespeare","Action",20.93,2006,1,"PG-13"
825,"Speakeasy Date","Action",20.93,2006,1,"PG-13"
25,"Angels Life","New",20.93,2006,1,"G"
232,"Dirty Ace","Games",20.93,2006,1,"NC-17"
